accession_id,accession_prefix,accession_number,accession_suffix,observation_value,coded_name,method_name,plant_name,taxon,origin,source_type_code,latitude,longitude,data_quality_code,original_value,frequency,low,hign,mean,sdev,ssize,inventory_prefix,inventory_number,inventory_suffix,note
1006240,PI,588961,,4,FBSHNAT,APPLE.FIREBLIGHT,Boller McIntosh,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588961,,
1006259,PI,613814,,4,FBSHNAT,APPLE.FIREBLIGHT,San Jacinto,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,613814,,
1006311,PI,588963,,4,FBSHNAT,APPLE.FIREBLIGHT,Pink Wood,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,588963,,
1006388,PI,588967,,4,FBSHNAT,APPLE.FIREBLIGHT,Bisbee Giant Winesap,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588967,,
1006460,PI,588973,,4,FBSHNAT,APPLE.FIREBLIGHT,Black Gilliflower,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588973,,
1006738,PI,588995,,4,FBSHNAT,APPLE.FIREBLIGHT,Antonovka Kamenichka,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588995,,
1006842,PI,589002,,4,FBSHNAT,APPLE.FIREBLIGHT,Jonagram,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589002,,
1006970,PI,589009,,4,FBSHNAT,APPLE.FIREBLIGHT,NA 40298,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589009,,
1007081,PI,589018,,4,FBSHNAT,APPLE.FIREBLIGHT,Cimitiere,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589018,,
1007134,PI,589021,,4,FBSHNAT,APPLE.FIREBLIGHT,Young America,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589021,,
1007205,PI,589024,,4,FBSHNAT,APPLE.FIREBLIGHT,Crimson Beauty,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589024,,
1007339,PI,589030,,4,FBSHNAT,APPLE.FIREBLIGHT,Minnehaha,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589030,,
1007679,PI,589045,,4,FBSHNAT,APPLE.FIREBLIGHT,Monmouth Beauty,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589045,,
1007776,PI,589049,,4,FBSHNAT,APPLE.FIREBLIGHT,Kelly #1,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589049,,
1007794,PI,589050,,4,FBSHNAT,APPLE.FIREBLIGHT,Dunning,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589050,,
1007977,PI,589055,,4,FBSHNAT,APPLE.FIREBLIGHT,Field Spy,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589055,,
1007997,GMAL,676,,4,FBSHNAT,APPLE.FIREBLIGHT,Charlottae,Malus coronaria,United States,DONATED,,,,,,,,,,,GMAL,676,,
1008119,PI,589063,,4,FBSHNAT,APPLE.FIREBLIGHT,Lord Seedling,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589063,,
1008186,PI,589066,,4,FBSHNAT,APPLE.FIREBLIGHT,Late Strawberry,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589066,,
1008331,PI,589072,,4,FBSHNAT,APPLE.FIREBLIGHT,Ingram,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589072,,
1008407,PI,613816,,4,FBSHNAT,APPLE.FIREBLIGHT,Early Joe,Malus domestica,United States,DONATED,,,,,,,,,,,PI,613816,,
1008421,PI,589074,,4,FBSHNAT,APPLE.FIREBLIGHT,Westchester,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589074,,
1008437,PI,589077,,4,FBSHNAT,APPLE.FIREBLIGHT,Mother,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589077,,
1008456,PI,589079,,4,FBSHNAT,APPLE.FIREBLIGHT,Geneva,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589079,,
1008572,PI,589085,,4,FBSHNAT,APPLE.FIREBLIGHT,Cardinal,Malus x arnoldiana,United States,DEVELOPED,,,,,,,,,,,PI,589085,,
1008580,PI,589086,,4,FBSHNAT,APPLE.FIREBLIGHT,Lyman Prolific,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589086,,
1008695,PI,589091,,4,FBSHNAT,APPLE.FIREBLIGHT,Toshkee,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589091,,
1008765,PI,589094,,4,FBSHNAT,APPLE.FIREBLIGHT,Wellington Bloomless,Malus domestica,,DEVELOPED,,,,,,,,,,,PI,589094,,
1008979,PI,589100,,4,FBSHNAT,APPLE.FIREBLIGHT,Red Spitzenburg,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589100,,
1009101,PI,589104,,4,FBSHNAT,APPLE.FIREBLIGHT,No Blow,Malus domestica,,DEVELOPED,,,,,,,,,,,PI,589104,,
1009226,PI,589112,,4,FBSHNAT,APPLE.FIREBLIGHT,Melba,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589112,,
1009238,PI,589113,,4,FBSHNAT,APPLE.FIREBLIGHT,Spijon,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589113,,
1009483,PI,589123,,4,FBSHNAT,APPLE.FIREBLIGHT,Geeveston Fanny,Malus domestica,Australia,DEVELOPED,,,,,,,,,,,PI,589123,,
1009504,PI,589124,,4,FBSHNAT,APPLE.FIREBLIGHT,McClintock Grimes,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589124,,
1009538,PI,589126,,4,FBSHNAT,APPLE.FIREBLIGHT,Golden Nugget,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589126,,
1009703,GMAL,888,,4,FBSHNAT,APPLE.FIREBLIGHT,Fameuse,Malus domestica,United States,DONATED,,,,,,,,,,,GMAL,888,,
1009910,PI,589136,,4,FBSHNAT,APPLE.FIREBLIGHT,Razor Golden Delicious,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589136,,
1009978,PI,589138,,4,FBSHNAT,APPLE.FIREBLIGHT,Alton,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589138,,
1010279,PI,589146,,4,FBSHNAT,APPLE.FIREBLIGHT,Golden Delicious 4E-25-2,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589146,,
1010332,PI,589148,,4,FBSHNAT,APPLE.FIREBLIGHT,Dermen Paragon 6-3-3,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589148,,
1010412,PI,589150,,4,FBSHNAT,APPLE.FIREBLIGHT,Lowry,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589150,,
1010418,PI,589151,,4,FBSHNAT,APPLE.FIREBLIGHT,Richared Delicious,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589151,,
1010509,PI,589155,,4,FBSHNAT,APPLE.FIREBLIGHT,Manito,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589155,,
